-2.499998454166611150e+00,-2.499998383279181891e+00,-2.499998384515019989e+00
-2.499996307918468386e+00,-2.499996304958460591e+00,-2.499996308487438590e+00
-2.499956841604237034e+00,-2.499949048457150713e+00,-2.499816962083791339e+00
-2.499452438002151222e+00,-2.499214162358587288e+00,-2.494380632192814584e+00
-2.494420830418336177e+00,-2.493324046729639587e+00,-2.241935624213243106e+00
-1.175781984157919124e+00,-1.174784301660031449e+00,-1.175500333459063018e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.813445770971112259e-02,-1.263792124679444240e-01,-8.956254964565947552e-02
-2.477160276880740142e+00,-2.486843425616549030e+00,-2.486808275253834299e+00
-2.499102021984620503e+00,-2.499675792042238331e+00,-2.499675985379846477e+00
-2.499963844493056975e+00,-2.499980567011904409e+00,-2.499983202996322706e+00
-2.499996932116915094e+00,-2.499999539470514343e+00,-2.499999542241420958e+00
-2.499999920257377717e+00,-2.499999920233050066e+00,-2.499999920187289337e+00
-2.499999949880083783e+00,-2.499999956208272422e+00,-2.499999954423729243e+00
-2.499999976317633266e+00,-2.499999987993607231e+00,-2.499999989409834367e+00
-2.499999888701661899e+00,-2.499999837824707249e+00,-2.499999682369058451e+00
-2.499999240637144737e+00,-2.499999234534298953e+00,-2.499999234111245805e+00
-2.499996799170085104e+00,-2.499996799337117714e+00,-2.499996798678179477e+00
-2.499862859084922118e+00,-2.499859841693733209e+00,-2.499658600457900004e+00
-2.499075878442873044e+00,-2.499076308887306030e+00,-2.499076344927177562e+00
-2.498175282751178727e+00,-2.498174180487621854e+00,-2.498174332346872806e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.500000000000000139e-02,-2.302806489256930406e-02,-2.388661890799086140e-02
-2.464544044973416170e+00,-2.490444909066592327e+00,-2.490707234502517853e+00
-2.495986618846092409e+00,-2.499625196316547893e+00,-2.499622527872439992e+00
-2.499907423005305773e+00,-2.499957235596885319e+00,-2.499955915732817946e+00
-2.499980855246522360e+00,-2.499997866355902598e+00,-2.499997969538910514e+00
-2.499999754742802782e+00,-2.499999764609402320e+00,-2.499999765878225588e+00
-2.499999971812854049e+00,-2.499999971801244669e+00,-2.499999973381027640e+00
-2.499999992252644798e+00,-2.499999998448583671e+00,-2.499999998741774476e+00
-2.499999992467737187e+00,-2.499999991996377791e+00,-2.499999989348174356e+00
-2.499999925866034367e+00,-2.499999925765251430e+00,-2.499999891189073953e+00
-2.499999533899413429e+00,-2.499999534031859927e+00,-2.499999534073401364e+00
-2.499964834409583059e+00,-2.499962060797602081e+00,-2.499963996751676465e+00
-2.499311145138900070e+00,-2.499310774463223250e+00,-2.499307297399361527e+00
-2.497365233251224836e+00,-2.496777337395319041e+00,-2.497354522826030987e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.003717218107077211e-03,-1.006191851679205055e-03,-1.008273975786026268e-03
-2.488613777013103601e+00,-2.493105968235092895e+00,-2.482252851904116930e+00
-2.492584472663371020e+00,-2.499114343512058856e+00,-2.499276242082223209e+00
-2.499860384609366104e+00,-2.499837316060390613e+00,-2.499861845739236532e+00
-2.499990357606890257e+00,-2.499989835249168735e+00,-2.499994314706583953e+00
-2.499996531940514188e+00,-2.499998794497651833e+00,-2.499998824441110656e+00
-2.499999819570275950e+00,-2.499999819436100168e+00,-2.499999819457095374e+00
-2.499999957389978711e+00,-2.499999962550760735e+00,-2.499999984911716933e+00
-2.499999957485209201e+00,-2.499999957370977022e+00,-2.499999957473733048e+00
-2.499999931808265963e+00,-2.499999931760187977e+00,-2.499999891747105352e+00
-2.499999618076622188e+00,-2.499999618031800708e+00,-2.499999618025753101e+00
-2.499978890586408209e+00,-2.499978901115470720e+00,-2.499970564578579690e+00
-2.499335508869216849e+00,-2.499335659969171619e+00,-2.499335529354471674e+00
-2.495448830893837400e+00,-2.495344648208821958e+00,-2.490588684680470344e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.482085009106014706e+00,-2.482078290466217751e+00,-2.482082002688184019e+00
-2.496178529939408364e+00,-2.498225511591107839e+00,-2.498281717317131001e+00
-2.499809354051637733e+00,-2.499625802851122458e+00,-2.499809367092234336e+00
-2.499950559960650409e+00,-2.499950600730850070e+00,-2.499958215323182742e+00
-2.499981597337936456e+00,-2.499994573100385420e+00,-2.499994775441725103e+00
-2.499997135580949159e+00,-2.499998789175197800e+00,-2.499998804720933610e+00
-2.499999618690749603e+00,-2.499999571626369654e+00,-2.499999620709548953e+00
-2.499999634650575953e+00,-2.499999843496687468e+00,-2.499999841728626659e+00
-2.499999702509922983e+00,-2.499999705375109738e+00,-2.499999701236565564e+00
-2.499999110762809895e+00,-2.499999110797122448e+00,-2.499999110823665216e+00
-2.499956054472026956e+00,-2.499956200461939115e+00,-2.499946587071236515e+00
-2.499158901155565715e+00,-2.499159030048662355e+00,-2.499158483824699850e+00
-2.490644126610043418e+00,-2.490594738792539342e+00,-2.471293047280695099e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.615769919433934332e-01,-8.610035456188809277e-01,-8.607318535063699372e-01
-2.488924676127116431e+00,-2.355739749460107113e+00,-2.462981958867344279e+00
-2.470744728528713630e+00,-2.497502464006802647e+00,-2.497522556643757330e+00
-2.499800375609342762e+00,-2.499333779830297253e+00,-2.499800455153119660e+00
-2.499925211066362341e+00,-2.499942729957743026e+00,-2.499961930334473781e+00
-2.499992253622406402e+00,-2.499978464742175444e+00,-2.499990984062555821e+00
-2.499993841411765061e+00,-2.499997658353122265e+00,-2.499997668353867830e+00
-2.499997621708663242e+00,-2.499998566282847445e+00,-2.499998618645691284e+00
-2.499998881872589340e+00,-2.499998882298657410e+00,-2.499998882206439177e+00
-2.499997523210016670e+00,-2.499997606071519662e+00,-2.499997606825267393e+00
-2.499875396501340052e+00,-2.499875329599739793e+00,-2.499875358716394658e+00
-2.498491024811159367e+00,-2.498481314317794411e+00,-2.498142656272408502e+00
-2.467999010914830649e+00,-2.467486907592189915e+00,-2.417406303879274354e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.339616546309439382e+00,-2.478494063123088953e+00,-2.477343377794171797e+00
-2.494523682615651161e+00,-2.466554265688095882e+00,-2.496584124675793159e+00
-2.493840830231008443e+00,-2.499159420585865377e+00,-2.499377722914659650e+00
-2.499752489049520410e+00,-2.499846683676117731e+00,-2.499859836065360774e+00
-2.499931174439995463e+00,-2.499960426384144174e+00,-2.499958034831359033e+00
-2.499973010483536928e+00,-2.499984582679799949e+00,-2.499986019770053858e+00
-2.499992114458859493e+00,-2.499988806019043164e+00,-2.499992225298280246e+00
-2.499994807973406452e+00,-2.499995527883106305e+00,-2.499995611197582956e+00
-2.499970117210772891e+00,-2.499987461990673676e+00,-2.499987502558905117e+00
-2.499756331512275942e+00,-2.499756344943338426e+00,-2.499756129385445114e+00
-2.496983969444701579e+00,-2.496922441312627861e+00,-2.490760578072940934e+00
-2.156795652054893875e+00,-2.156926945037575649e+00,-2.156993740368009949e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.178295614400682645e-01,-7.173709275588063816e-01,-7.175284086443923792e-01
-2.371328358792600621e+00,-2.485423297457823200e+00,-2.488747101155558195e+00
-2.471611455456009132e+00,-2.497209351412334133e+00,-2.496985317005239402e+00
-2.495039949706525650e+00,-2.499462496503824571e+00,-2.499402098397849770e+00
-2.499558459591136206e+00,-2.499867518668771993e+00,-2.499874355435928397e+00
-2.499931692820497986e+00,-2.499952367520358987e+00,-2.499955642456690885e+00
-2.499966236408293518e+00,-2.499976729391871988e+00,-2.499976888015810417e+00
-2.499974612402601881e+00,-2.499981746559888141e+00,-2.499981939424463562e+00
-2.499910539900868756e+00,-2.499910472203644041e+00,-2.499910260541301721e+00
-2.499286383967751046e+00,-2.499286307383736361e+00,-2.499285237517986591e+00
-2.491957304813650076e+00,-2.491828473768047392e+00,-2.473545621994873489e+00
-1.203261043358209020e-01,-6.180744257246176959e-02,-1.532821248559555587e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.316291517854890625e+00,-2.316378806027253212e+00,-2.316367741863054164e+00
-2.449265873768255108e+00,-2.488670724327314066e+00,-2.489277584984233904e+00
-2.487180614454854943e+00,-2.497694345897122137e+00,-2.497774594035178541e+00
-2.497454280794267234e+00,-2.499286448877460654e+00,-2.499240494810020419e+00
-2.499500071790190070e+00,-2.499723399002147683e+00,-2.499726673357335116e+00
-2.499867790760947450e+00,-2.499882773264132219e+00,-2.499883612222406182e+00
-2.499920601930309072e+00,-2.499920523061593070e+00,-2.499920205791744010e+00
-2.499644396201468943e+00,-2.499644488366140394e+00,-2.499644107679577232e+00
-2.498353525616992421e+00,-2.498355546497119217e+00,-2.497893471524793796e+00
-2.457696605636578102e+00,-2.457677432090908276e+00,-2.428934168053349829e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.467079985067344605e+00,-2.467750163527177687e+00,-2.467853975719390913e+00
-2.488580289269748391e+00,-2.493251510841884233e+00,-2.493330186463593723e+00
-2.497017745826364710e+00,-2.498019803824109264e+00,-2.498014487380165072e+00
-2.499211913643438976e+00,-2.499296286288643199e+00,-2.499308035081758028e+00
-2.499721713386569899e+00,-2.499722704669563811e+00,-2.499722197669463242e+00
-2.499728527989288906e+00,-2.499725013943541185e+00,-2.499728618327104357e+00
-2.499018196204197295e+00,-2.499018395154653849e+00,-2.499018339824012447e+00
-2.494593678181262764e+00,-2.494487956077408253e+00,-2.492337408567116608e+00
-2.265358027293616683e+00,-2.265356655227038107e+00,-2.265470280249794133e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.198986706426028864e-02,-2.473981030383558960e-02,-2.471779849174280883e-02
-2.489700795406093459e+00,-2.467238791361088701e+00,-2.489689616220554402e+00
-2.496163456449473017e+00,-2.492980003479664752e+00,-2.496403078061316894e+00
-2.498720506051129497e+00,-2.498841568550999259e+00,-2.498851845937651639e+00
-2.499318311621010480e+00,-2.499301568052479272e+00,-2.499069794172185333e+00
-2.498972567098214803e+00,-2.498972676596396436e+00,-2.498972449884630631e+00
-2.497161947257852788e+00,-2.497154847228243213e+00,-2.497126977241945767e+00
-2.482179428731992488e+00,-2.482153760687063393e+00,-2.482137381952286059e+00
-1.483807626443870986e-01,-1.478852485129275585e-01,-1.479379486453814285e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.970512570329439939e-01,-2.991432681848464892e-01,-2.971266722505388480e-01
-2.332627990229647175e+00,-2.493858444727591106e+00,-2.492245626805103864e+00
-2.471834995360076004e+00,-2.496700609470122512e+00,-2.496705517151804887e+00
-2.494383621432676446e+00,-2.496381107690240242e+00,-2.496313272476816891e+00
-2.497085241210395878e+00,-2.497096554544125269e+00,-2.497096832991015258e+00
-2.491227309816677948e+00,-2.491238531679046631e+00,-2.489995331850361371e+00
-2.455329554044829887e+00,-2.455297862810778664e+00,-2.455306537499020170e+00
-2.469381014205417751e-03,-2.469497831688551547e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.565317443798139418e-01,-8.559168735545104045e-01,-8.552441694811425688e-01
-2.243036911290551938e+00,-2.374013102809291897e+00,-2.373629657897522005e+00
-2.469505684151964253e+00,-2.481833677970899821e+00,-2.481741156431917616e+00
-2.491890465525113729e+00,-2.491901583637471607e+00,-2.491906711646110661e+00
-2.478277380599343882e+00,-2.478246961206219900e+00,-2.475200985776946361e+00
-2.401147585315260180e+00,-2.401147634960413502e+00,-2.401118254403534547e+00
-2.437827781219592104e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
